mese,categoria,cod_stazione,ruolo,parzialmente_cancellate,minuti_ritardo_tot,corse_osservate,minuti_anticipo_tot,soppresse,in_anticipo,cancellate,effettuate,oltre_60,in_ritardo,minuti_netti_tot,oltre_15,cancellate_tot,in_orario,info_mancante,oltre_30,oltre_5,oltre_10,nome_stazione,p90,p95,ritardo_mediano,ritardo_medio
2024-08,REG,N_A220977C2150,arrivo,0,24.0,3,0.0,0,0,0,3,0,2,24.0,0,0,1,0,0,2,1,GARGAZZONE,11.4,11.699999999999998,9.0,8.0
2024-08,REG,N_A220977C2150,partenza,0,11.0,2,8.0,0,1,0,2,0,1,3.0,0,0,0,0,0,1,1,GARGAZZONE,9.1,10.05,1.5,1.5
2024-08,REG,N_A3F727A0D624,arrivo,0,8.0,1,0.0,0,0,0,1,0,1,8.0,0,0,0,0,0,1,0,COMPIOBBI,8.0,8.0,8.0,8.0
2024-08,REG,N_A3F727A0D624,partenza,0,0.0,1,3.0,0,1,0,1,0,0,-3.0,0,0,0,0,0,0,0,COMPIOBBI,-3.0,-3.0,-3.0,-3.0
2024-08,REG,N_A79BCAF80288,arrivo,0,312.0,8,0.0,0,0,0,8,0,8,312.0,8,0,0,0,6,8,8,VIPITENO,46.0,46.0,40.0,39.0
2024-08,REG,N_A79BCAF80288,partenza,0,32.0,8,13.0,0,4,0,8,0,3,19.0,0,0,1,0,0,3,2,VIPITENO,12.0,12.0,0.5,2.375
2024-08,REG,N_A913DD647FD7,arrivo,0,35.0,15,0.0,0,0,0,15,0,2,35.0,0,0,13,0,0,2,0,S. DONA` DI PIAVE,4.6,5.0,2.0,2.333333333333333
2024-08,REG,N_A913DD647FD7,partenza,0,3.0,8,4.0,0,4,0,8,0,0,-1.0,0,0,4,0,0,0,0,S. DONA` DI PIAVE,0.8999999999999995,1.9499999999999984,-0.5,-0.125
2024-08,REG,N_A9BCEF1E23FE,arrivo,0,2.0,4,2.0,0,2,0,4,0,0,0.0,0,0,2,0,0,0,0,FORLI`,1.0,1.0,0.0,0.0
2024-08,REG,N_A9BCEF1E23FE,partenza,0,6.0,4,1.0,0,1,0,4,0,0,5.0,0,0,3,0,0,0,0,FORLI`,3.4000000000000004,3.6999999999999993,1.0,1.25
2024-08,REG,N_AAE627657DF8,arrivo,0,1.0,1,0.0,0,0,0,1,0,0,1.0,0,0,1,0,0,0,0,FOSSACESIA - TORINO DI SANGRO,1.0,1.0,1.0,1.0
2024-08,REG,N_AB154A1831F2,arrivo,0,1569.0,715,1347.0,0,344,0,715,0,106,222.0,20,0,263,0,5,106,36,CHIUSI C.T.,6.0,9.399999999999975,0.0,0.3113604488078541
2024-08,REG,N_AB154A1831F2,partenza,0,1443.0,683,784.0,0,306,0,683,0,75,659.0,18,0,300,0,6,75,24,CHIUSI C.T.,5.0,7.0,0.0,0.9676945668135096
2024-08,REG,N_ABB6975AEF6A,arrivo,0,31.0,1,0.0,0,0,0,1,0,1,31.0,1,0,0,0,1,1,1,BORGO REVEL,31.0,31.0,31.0,31.0
2024-08,REG,N_ABB6975AEF6A,partenza,0,0.0,1,2.0,0,1,0,1,0,0,-2.0,0,0,0,0,0,0,0,BORGO REVEL,-2.0,-2.0,-2.0,-2.0
2024-08,REG,N_AC5B07AC3325,arrivo,0,141.0,328,599.0,0,273,0,328,0,8,-458.0,2,0,46,0,1,8,5,VILLAMASSARGIA DOMUSNOVAS,0.4000000000000341,1.0,-2.0,-1.400611620795107
2024-08,REG,N_AC5B07AC3325,partenza,0,129.0,326,531.0,0,261,0,326,0,6,-402.0,1,0,58,0,0,6,4,VILLAMASSARGIA DOMUSNOVAS,1.0,2.0,-2.0,-1.236923076923077
2024-08,REG,N_ACA4F494FB58,arrivo,0,21.0,1,0.0,0,0,0,1,0,1,21.0,1,0,0,0,0,1,1,TELESE CERRETO,21.0,21.0,21.0,21.0
2024-08,REG,N_ACBFE7687ADF,arrivo,0,1196.0,522,252.0,0,124,0,522,1,41,944.0,16,0,356,0,4,41,20,OLBIA,4.0,7.0,1.0,1.81190019193858
2024-08,REG,N_ACBFE7687ADF,partenza,0,968.0,553,462.0,0,233,0,553,0,33,506.0,14,0,284,0,6,33,24,OLBIA,3.0,6.0,0.0,0.92
2024-08,REG,N_ACD663C85CDB,arrivo,0,19.0,1,0.0,0,0,0,1,0,1,19.0,1,0,0,0,0,1,1,DIECIMO - PESCAGLIA,19.0,19.0,19.0,19.0
2024-08,REG,N_B0248E4798F0,arrivo,0,67.0,1,0.0,0,0,0,1,1,1,67.0,1,0,0,0,1,1,1,VILLANOVA D`ARDA,67.0,67.0,67.0,67.0
2024-08,REG,N_B0248E4798F0,partenza,0,6.0,2,0.0,0,0,0,2,0,0,6.0,0,0,2,0,0,0,0,VILLANOVA D`ARDA,3.0,3.0,3.0,3.0
2024-08,REG,N_B3BEE58F8994,arrivo,0,1.0,1,0.0,0,0,0,1,0,0,1.0,0,0,1,0,0,0,0,MIMIANI-S.CATALDO,1.0,1.0,1.0,1.0
2024-08,REG,N_B5C3A7A72A78,arrivo,0,81.0,233,393.0,0,199,0,233,0,7,-312.0,0,0,25,0,0,7,2,LUNGHEZZA,1.0,2.0,-2.0,-1.3506493506493509
2024-08,REG,N_B5C3A7A72A78,partenza,0,154.0,203,136.0,0,98,0,203,0,8,18.0,0,0,96,0,0,8,2,LUNGHEZZA,2.0,3.0,0.0,0.0891089108910891
2024-08,REG,N_B7B23FBB3D0B,arrivo,0,739.0,25,0.0,0,0,0,25,1,25,739.0,23,0,0,0,11,25,25,SESTO S. GIOVANNI,48.400000000000006,53.99999999999999,26.0,29.56
2024-08,REG,N_B7B23FBB3D0B,partenza,0,216.0,18,0.0,0,0,0,18,0,11,216.0,7,0,7,0,1,11,7,SESTO S. GIOVANNI,25.0,28.44999999999997,6.0,12.0
2024-08,REG,N_B90A5EC7F89E,arrivo,0,4.0,1,0.0,0,0,0,1,0,0,4.0,0,0,1,0,0,0,0,VALLO DELLA LUC. CASTELNUOVO,4.0,4.0,4.0,4.0
2024-08,REG,N_BC7EF733D1AB,arrivo,0,455.0,389,93.0,0,66,0,389,0,16,362.0,7,0,305,0,2,16,7,CATANIA AER. FONTANAROSSA,3.0,4.0,0.0,0.9354005167958656
2024-08,REG,N_BC7EF733D1AB,partenza,0,537.0,398,518.0,0,202,0,398,1,21,19.0,5,0,174,0,3,21,8,CATANIA AER. FONTANAROSSA,3.0,5.0,-1.0,0.04785894206549101
2024-08,REG,N_BF1408138E38,arrivo,0,59.0,19,0.0,0,0,0,19,0,4,59.0,0,0,15,0,0,4,1,GENOVA SESTRI PONENTE,6.399999999999999,8.49999999999999,2.0,3.1052631578947367
2024-08,REG,N_BF1408138E38,partenza,0,59.0,20,2.0,0,2,0,20,0,6,57.0,0,0,12,0,0,6,0,GENOVA SESTRI PONENTE,6.100000000000001,7.100000000000001,2.0,2.85
2024-08,REG,N_BFBEB2B05300,arrivo,0,369.0,11,0.0,0,0,0,11,1,11,369.0,11,0,0,0,4,11,11,MILANO S. CRISTOFORO,46.0,53.0,28.0,33.54545454545455
2024-08,REG,N_BFBEB2B05300,partenza,0,56.0,5,3.0,0,2,0,5,0,2,53.0,2,0,1,0,1,2,2,MILANO S. CRISTOFORO,28.4,30.2,1.0,10.6
2024-08,REG,N_C0036EE1DC06,arrivo,0,759.0,383,53.0,0,53,0,383,1,20,706.0,9,0,309,0,4,20,10,SANTHIA`,3.0,4.949999999999989,1.0,1.848167539267016
2024-08,REG,N_C0036EE1DC06,partenza,0,274.0,384,650.0,0,291,0,384,0,7,-376.0,6,0,83,0,3,7,6,SANTHIA`,1.0,2.0,-2.0,-0.9868766404199475
2024-08,REG,N_C08D53653D21,arrivo,0,5.0,1,0.0,0,0,0,1,0,1,5.0,0,0,0,0,0,1,0,GRICIGNANO,5.0,5.0,5.0,5.0
2024-08,REG,N_C353AD614ED6,arrivo,0,97.0,651,0.0,0,0,0,651,0,5,97.0,0,0,646,0,0,5,1,SALSOMAGGIORE T.,0.0,0.0,0.0,0.1490015360983103
2024-08,REG,N_C353AD614ED6,partenza,0,524.0,651,397.0,0,287,0,651,0,16,127.0,0,0,348,0,0,16,2,SALSOMAGGIORE T.,3.0,4.0,0.0,0.195084485407066
2024-08,REG,N_C57D867C3F5A,arrivo,0,353.0,120,143.0,0,34,0,120,0,28,210.0,4,0,58,0,0,28,10,MILANO BOVISA,9.0,11.049999999999995,1.0,1.75
2024-08,REG,N_C57D867C3F5A,partenza,0,21.0,8,10.0,0,2,0,8,0,1,11.0,0,0,5,0,0,1,0,MILANO BOVISA,4.6,5.299999999999999,2.5,1.375
2024-08,REG,N_C685779BD8DE,arrivo,0,0.0,56,165.0,0,55,0,56,0,0,-165.0,0,0,1,0,0,0,0,ORBETELLO,-1.5,-1.0,-3.0,-2.946428571428572
2024-08,REG,N_C685779BD8DE,partenza,0,36.0,78,90.0,0,51,0,78,0,2,-54.0,0,0,25,0,0,2,0,ORBETELLO,1.0,3.0,-1.0,-0.6923076923076923
2024-08,REG,N_C76BB014A48D,arrivo,0,512.0,172,90.0,0,62,0,172,1,29,422.0,9,0,81,0,2,29,13,SAN GIUSEPPE DI CAIRO,7.0,13.899999999999975,1.0,2.453488372093023
2024-08,REG,N_C76BB014A48D,partenza,0,416.0,170,149.0,0,86,0,170,0,23,267.0,9,0,61,0,3,23,13,SAN GIUSEPPE DI CAIRO,7.0,14.099999999999966,-1.0,1.5705882352941176
2024-08,REG,N_CB95E7379995,arrivo,0,292.0,369,407.0,0,260,0,369,0,11,-115.0,6,0,98,0,2,11,8,IGLESIAS,1.0,2.0,-1.0,-0.3116531165311653
2024-08,REG,N_CB95E7379995,partenza,0,311.0,386,322.0,0,210,0,386,0,12,-11.0,2,0,164,0,1,12,7,IGLESIAS,2.0,3.0,-1.0,-0.0284974093264248
2024-08,REG,N_CDEB6586CEBF,arrivo,0,42.0,3,2.0,0,1,0,3,0,2,40.0,1,0,0,0,1,2,1,ROCCA RAVINDOLA,30.0,33.0,6.0,13.333333333333334
2024-08,REG,N_CDEB6586CEBF,partenza,0,27.0,4,12.0,0,2,0,4,0,2,15.0,1,0,0,0,0,2,1,ROCCA RAVINDOLA,15.700000000000005,17.349999999999994,1.5,3.75
2024-08,REG,N_D01C37831BD3,arrivo,0,151.0,1,0.0,0,0,0,1,1,1,151.0,1,0,0,0,1,1,1,BITETTO PALO DEL COLLE,151.0,151.0,151.0,151.0
2024-08,REG,N_D53F32E084D3,arrivo,0,423.0,538,934.0,0,340,0,538,0,24,-511.0,0,0,172,0,0,24,5,BORGO S. LORENZO,2.5,4.0,-1.0,-0.9533582089552236
2024-08,REG,N_D53F32E084D3,partenza,0,269.0,514,1196.0,0,405,0,514,0,10,-927.0,5,0,97,0,0,10,6,BORGO S. LORENZO,1.0,2.0,-2.0,-1.810546875
2024-08,REG,N_D65815777F95,partenza,0,23.0,7,0.0,0,0,0,7,0,2,23.0,0,0,5,0,0,2,1,COMO NORD CAMERLATA,8.600000000000003,11.299999999999994,2.0,3.2857142857142856
2024-08,REG,N_D9CE28CD9F8D,arrivo,0,43.0,2,0.0,0,0,0,2,0,2,43.0,1,0,0,0,1,2,1,PALAZZOLO SULL`OGLIO,34.7,36.35,21.5,21.5
2024-08,REG,N_DB4DAC37D449,arrivo,0,4.0,1,0.0,0,0,0,1,0,0,4.0,0,0,1,0,0,0,0,MONTALTO ROSE,4.0,4.0,4.0,4.0
2024-08,REG,N_DD6B7177553C,arrivo,0,16.0,1,0.0,0,0,0,1,0,1,16.0,1,0,0,0,0,1,1,MONGUELFO VALLE DI CASIES,16.0,16.0,16.0,16.0
2024-08,REG,N_DEBAB2A3D4C0,arrivo,0,2892.0,1192,2402.0,0,775,0,1192,8,122,490.0,49,0,288,0,24,122,70,REGGIO CALABRIA CENTRALE,5.0,11.799999999999956,-2.0,0.4135021097046413
2024-08,REG,N_DEBAB2A3D4C0,partenza,0,4193.0,1211,1213.0,0,487,0,1211,12,195,2980.0,60,0,526,0,27,195,82,REGGIO CALABRIA CENTRALE,6.0,14.0,0.5,2.466887417218543
2024-08,REG,N_E586B8FC8D6C,arrivo,0,0.0,1,2.0,0,1,0,1,0,0,-2.0,0,0,0,0,0,0,0,MONTERONI D`ARBIA,-2.0,-2.0,-2.0,-2.0
2024-08,REG,N_E586B8FC8D6C,partenza,0,4.0,1,0.0,0,0,0,1,0,0,4.0,0,0,1,0,0,0,0,MONTERONI D`ARBIA,4.0,4.0,4.0,4.0
2024-08,REG,N_E5F30A08839B,arrivo,0,132.0,62,0.0,0,0,0,62,0,3,132.0,1,0,59,0,1,3,1,ROCCHETTA S.ANT.LAC.,3.0,4.0,1.0,2.129032258064516
2024-08,REG,N_E5F30A08839B,partenza,0,86.0,62,298.0,0,56,0,62,0,5,-212.0,2,0,1,0,2,5,2,ROCCHETTA S.ANT.LAC.,-1.0,5.0,-5.0,-3.419354838709677
2024-08,REG,N_E7BBFF6ADA72,arrivo,0,0.0,1,0.0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,BORGO S.MARTINO,0.0,0.0,0.0,0.0
2024-08,REG,N_E823754A40D3,arrivo,0,0.0,1,0.0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,SESSA AURUNCA R.,0.0,0.0,0.0,0.0
2024-08,REG,N_E823754A40D3,partenza,0,24.0,10,20.0,0,7,0,10,0,1,4.0,1,0,2,0,0,1,1,SESSA AURUNCA R.,3.899999999999993,12.44999999999998,-2.0,0.4
2024-08,REG,N_E914EB620F22,arrivo,0,9.0,3,0.0,0,0,0,3,0,1,9.0,0,0,2,0,0,1,0,CASTELNUOVO BERARDENGA,4.6,4.8,3.0,3.0
2024-08,REG,N_E914EB620F22,partenza,0,1.0,1,0.0,0,0,0,1,0,0,1.0,0,0,1,0,0,0,0,CASTELNUOVO BERARDENGA,1.0,1.0,1.0,1.0
2024-08,REG,N_EB1CAE238ADA,arrivo,0,3.0,1,0.0,0,0,0,1,0,0,3.0,0,0,1,0,0,0,0,CARIATI,3.0,3.0,3.0,3.0
2024-08,REG,N_ED086C840B67,arrivo,0,0.0,1,2.0,0,1,0,1,0,0,-2.0,0,0,0,0,0,0,0,LENTINI DIRAMAZIONE,-2.0,-2.0,-2.0,-2.0
2024-08,REG,N_EDBDBEC8D92F,arrivo,0,0.0,1,0.0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,SPRESIANO,0.0,0.0,0.0,0.0
2024-08,REG,N_EE86D98A1207,arrivo,0,501.0,229,59.0,0,42,0,229,0,23,442.0,5,0,163,0,1,23,5,CEFALU`,4.300000000000011,6.0,1.0,1.9385964912280704
2024-08,REG,N_EE86D98A1207,partenza,0,423.0,227,306.0,0,98,0,227,0,13,117.0,4,0,116,0,4,13,6,CEFALU`,4.0,5.0,0.0,0.5154185022026432
2024-08,REG,N_F099419606CC,arrivo,0,17.0,1,0.0,0,0,0,1,0,1,17.0,1,0,0,0,0,1,1,SAN MAURIZIO,17.0,17.0,17.0,17.0
2024-08,REG,N_F099419606CC,partenza,0,36.0,3,0.0,0,0,0,3,0,1,36.0,1,0,2,0,1,1,1,SAN MAURIZIO,28.8,32.4,0.0,12.0
2024-08,REG,N_F3020397F9E6,arrivo,0,6.0,1,0.0,0,0,0,1,0,1,6.0,0,0,0,0,0,1,0,CAVA TIGOZZI,6.0,6.0,6.0,6.0
2024-08,REG,N_F5BB85C04F38,arrivo,0,2579.0,1103,78.0,0,61,0,1103,0,134,2501.0,8,0,908,0,0,134,27,CAMNAGO LENTATE,5.0,6.0,2.0,2.2674524025385314
2024-08,REG,N_F5BB85C04F38,partenza,0,2150.0,906,110.0,0,42,0,906,0,148,2040.0,10,0,716,0,0,148,28,CAMNAGO LENTATE,6.0,8.0,2.0,2.251655629139073
2024-08,REG,N_F6ABE6CB9A86,arrivo,0,349.0,191,206.0,0,89,0,191,0,27,143.0,3,0,75,0,0,27,9,CIVITANOVA MARCHE,7.0,9.0,0.0,0.7486910994764397
2024-08,REG,N_F6ABE6CB9A86,partenza,0,109.0,192,563.0,0,151,0,192,0,6,-454.0,1,0,34,0,0,6,1,CIVITANOVA MARCHE,2.0,3.5,-2.0,-2.3769633507853403
2024-08,REG,N_F709920D36AA,arrivo,0,0.0,1,0.0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,OMEGNA,0.0,0.0,0.0,0.0
2024-08,REG,N_F709920D36AA,partenza,0,32.0,1,0.0,0,0,0,1,0,1,32.0,1,0,0,0,1,1,1,OMEGNA,32.0,32.0,32.0,32.0
2024-08,REG,N_F7A1B3B0EA1F,arrivo,0,72.0,230,472.0,0,209,0,230,0,2,-400.0,1,0,19,0,1,2,1,SAN GAVINO,-1.0,0.549999999999983,-2.0,-1.7391304347826086
2024-08,REG,N_F7A1B3B0EA1F,partenza,0,156.0,229,207.0,0,139,0,229,0,3,-51.0,0,0,87,0,0,3,2,SAN GAVINO,2.0,2.5999999999999943,-1.0,-0.222707423580786
2024-08,REG,N_F81D5A7930D5,arrivo,0,1428.0,1306,1087.0,0,431,0,1306,0,32,341.0,3,0,840,0,2,32,4,PUNTA RAISI,3.0,4.0,1.0,0.261703760552571
2024-08,REG,N_F81D5A7930D5,partenza,0,431.0,1335,2307.0,0,1083,0,1335,0,20,-1876.0,1,0,226,0,1,20,5,PUNTA RAISI,1.0,2.0,-2.0,-1.4115876598946575
2024-08,REG,N_F8A251096935,arrivo,0,1803.0,647,30.0,0,28,0,647,0,150,1773.0,14,0,469,0,0,150,22,COMO NORD LAGO,7.0,8.699999999999932,2.0,2.7403400309119013
2024-08,REG,N_F8A251096935,partenza,0,1253.0,593,118.0,0,80,0,593,0,93,1135.0,5,0,420,0,0,93,22,COMO NORD LAGO,6.0,9.0,1.0,1.9139966273187183
2024-08,REG,N_FBACCF9B6EC3,arrivo,0,894.0,491,531.0,0,243,0,491,0,51,363.0,8,0,196,0,3,51,21,S.AGATA M.,5.0,8.0,0.0,0.7408163265306122
2024-08,REG,N_FBACCF9B6EC3,partenza,0,859.0,490,426.0,0,175,0,490,1,40,433.0,12,0,275,0,5,40,19,S.AGATA M.,4.0,7.0,0.0,0.8836734693877552
2024-08,REG,N_FC4CF1A082D8,arrivo,0,8.0,1,0.0,0,0,0,1,0,1,8.0,0,0,0,0,0,1,0,PAULILATINO,8.0,8.0,8.0,8.0
2024-08,REG,N_FE3300C7FF4C,arrivo,0,269.0,61,93.0,0,30,0,61,0,11,176.0,5,0,20,0,4,11,7,VAIRANO,11.0,34.0,0.0,2.8852459016393444
2024-08,REG,N_FE3300C7FF4C,partenza,0,315.0,56,159.0,0,34,0,56,1,10,156.0,5,0,12,0,3,10,5,VAIRANO,8.0,26.75,-3.0,2.7857142857142856
2024-08,REG,N_FE865763BA15,arrivo,0,1000.0,474,321.0,0,167,0,474,0,61,679.0,11,0,245,0,1,61,20,MINTURNO,5.0,8.0,1.0,1.4355179704016914
2024-08,REG,N_FE865763BA15,partenza,0,567.0,485,721.0,0,237,0,485,0,35,-154.0,2,0,213,0,1,35,10,MINTURNO,3.0,5.0,0.0,-0.3175257731958762
2024-08,REG,N_FEBDC4EA7CA2,arrivo,0,7576.0,2851,4768.0,0,1476,0,2851,12,367,2808.0,126,0,1006,0,46,367,189,TORINO P.NUOVA,6.0,13.0,-1.0,0.9856089856089856
2024-08,REG,N_FEBDC4EA7CA2,partenza,0,7947.0,2936,4279.0,0,1556,0,2936,6,440,3668.0,141,0,937,0,43,440,226,TORINO P.NUOVA,7.0,14.0,-1.0,1.2505966587112172
2024-08,REG,N_FFAC7F2CA52E,arrivo,0,6.0,1,0.0,0,0,0,1,0,1,6.0,0,0,0,0,0,1,0,NOVATE M.SE,6.0,6.0,6.0,6.0
2024-08,REG,N_FFAC7F2CA52E,partenza,0,775.0,161,80.0,0,30,0,161,0,64,695.0,14,0,67,0,0,64,29,NOVATE M.SE,11.0,16.0,3.0,4.316770186335404
2024-08,REG,S00016,arrivo,0,8.0,7,5.0,0,2,0,7,0,0,3.0,0,0,5,0,0,0,0,BORGOMANERO,2.8000000000000007,3.3999999999999986,1.0,0.4285714285714285
2024-08,REG,S00016,partenza,0,11.0,6,2.0,0,2,0,6,0,2,9.0,0,0,2,0,0,2,0,BORGOMANERO,5.0,5.0,0.5,1.5
2024-08,REG,S00034,arrivo,0,2419.0,757,454.0,0,259,0,757,3,129,1965.0,34,0,359,0,16,129,50,MORTARA,7.0,13.0,1.0,2.630522088353413
2024-08,REG,S00034,partenza,0,2427.0,846,1114.0,0,473,0,846,6,103,1313.0,32,0,258,0,11,103,51,MORTARA,6.0,11.349999999999907,-1.0,1.5743405275779376
2024-08,REG,S00035,partenza,0,4.0,1,0.0,0,0,0,1,0,0,4.0,0,0,1,0,0,0,0,TORINO PORTA SUSA,4.0,4.0,4.0,4.0
2024-08,REG,S00039,arrivo,0,218.0,33,1.0,0,1,0,33,2,3,217.0,3,0,28,0,2,3,3,TORREBERETTI,3.0,42.44999999999997,2.0,6.78125
2024-08,REG,S00039,partenza,0,30.0,31,40.0,0,21,0,31,0,2,-10.0,1,0,8,0,0,2,1,TORREBERETTI,2.0,4.5,-1.0,-0.3225806451612903
2024-08,REG,S00041,arrivo,0,21.0,2,0.0,0,0,0,2,0,2,21.0,0,0,0,0,0,2,1,VALENZA,13.3,13.65,10.5,10.5
2024-08,REG,S00053,arrivo,0,1.0,1,0.0,0,0,0,1,0,0,1.0,0,0,1,0,0,0,0,ROVASENDA,1.0,1.0,1.0,1.0
2024-08,REG,S00060,arrivo,0,3722.0,928,11.0,0,11,0,928,4,229,3711.0,36,0,688,0,12,229,69,TORINO REBAUDENGO FOSSATA,8.0,12.0,2.0,3.998922413793104
2024-08,REG,S00060,partenza,0,2648.0,923,253.0,0,156,0,923,2,164,2395.0,20,0,603,0,11,164,48,TORINO REBAUDENGO FOSSATA,6.0,10.0,1.0,2.5947995666305523
2024-08,REG,S00070,arrivo,0,1518.0,804,981.0,0,458,0,804,0,80,537.0,27,0,262,0,14,80,40,BIELLA S.PAOLO,4.100000000000023,9.049999999999956,-1.0,0.6712500000000001
2024-08,REG,S00070,partenza,0,2107.0,813,193.0,0,145,0,813,1,100,1914.0,21,0,566,0,11,100,38,BIELLA S.PAOLO,5.0,8.0,1.0,2.360049321824908
2024-08,REG,S00154,arrivo,0,1785.0,766,463.0,0,252,0,766,2,69,1322.0,20,0,445,0,8,69,34,IVREA,4.0,8.0,1.0,1.7258485639686685
2024-08,REG,S00154,partenza,0,1981.0,700,756.0,0,292,0,700,4,100,1225.0,23,0,308,0,11,100,30,IVREA,6.0,8.0,1.0,1.75
2024-08,REG,S00202,arrivo,0,718.0,470,741.0,0,287,0,470,0,37,-23.0,14,0,145,0,2,37,18,BARDONECCHIA,4.0,6.0,-1.0,-0.0490405117270788
2024-08,REG,S00202,partenza,0,397.0,472,810.0,0,310,0,472,0,21,-413.0,3,0,141,0,0,21,4,BARDONECCHIA,3.0,4.0,-1.0,-0.875
2024-08,REG,S00205,arrivo,0,17.0,41,67.0,0,29,0,41,0,1,-50.0,0,0,11,0,0,1,0,SALBERTRAND,1.0,3.0,-1.0,-1.2195121951219512
2024-08,REG,S00205,partenza,0,33.0,40,84.0,0,28,0,40,0,1,-51.0,1,0,11,0,0,1,1,SALBERTRAND,2.0,3.049999999999997,-2.0,-1.275
2024-08,REG,S00208,arrivo,0,142.0,36,25.0,0,15,0,36,0,5,117.0,4,0,16,0,1,5,4,BUSSOLENO,16.5,28.25,0.5,3.25
2024-08,REG,S00208,partenza,0,33.0,35,87.0,0,27,0,35,0,1,-54.0,1,0,7,0,0,1,1,BUSSOLENO,1.6000000000000014,3.0,-3.0,-1.542857142857143
2024-08,REG,S00214,arrivo,0,13.0,5,1.0,0,1,0,5,0,1,12.0,0,0,3,0,0,1,0,AVIGLIANA,5.6000000000000005,6.799999999999999,2.0,2.4
2024-08,REG,S00217,arrivo,0,0.0,1,1.0,0,1,0,1,0,0,-1.0,0,0,0,0,0,0,0,COLLEGNO,-1.0,-1.0,-1.0,-1.0
2024-08,REG,S00228,arrivo,0,1145.0,716,285.0,0,268,0,716,0,57,860.0,7,0,391,0,1,57,16,TORINO STURA,4.0,5.0,1.0,1.2011173184357542
2024-08,REG,S00228,partenza,0,1467.0,739,308.0,0,197,0,739,0,74,1159.0,9,0,468,0,1,74,17,TORINO STURA,4.2000000000000455,7.0,1.0,1.568335588633288
2024-08,REG,S00229,arrivo,0,4.0,1,0.0,0,0,0,1,0,0,4.0,0,0,1,0,0,0,0,SETTIMO,4.0,4.0,4.0,4.0
2024-08,REG,S00229,partenza,0,1.0,1,0.0,0,0,0,1,0,0,1.0,0,0,1,0,0,0,0,SETTIMO,1.0,1.0,1.0,1.0
2024-08,REG,S00232,arrivo,0,2403.0,1004,561.0,0,245,0,1004,4,115,1842.0,18,0,643,0,8,115,31,CHIVASSO,5.0,6.0,1.0,1.836490528414756
2024-08,REG,S00232,partenza,0,1431.0,1002,2346.0,0,612,0,1002,1,74,-915.0,12,0,315,0,4,74,19,CHIVASSO,4.0,5.0,-2.0,-0.914085914085914
2024-08,REG,S00245,arrivo,0,174.0,2,0.0,0,0,0,2,2,2,174.0,2,0,0,0,2,2,2,VERCELLI,93.4,94.2,87.0,87.0
2024-08,REG,S00248,arrivo,0,6907.0,2351,1358.0,0,686,0,2351,4,416,5549.0,74,0,1244,0,29,416,138,NOVARA,6.0,11.0,1.0,2.365302642796249
2024-08,REG,S00248,partenza,0,5191.0,2415,2026.0,0,1113,0,2415,0,344,3165.0,66,0,949,0,24,344,113,NOVARA,6.0,9.0,0.0,1.3154613466334164
2024-08,REG,S00252,partenza,0,33.0,1,0.0,0,0,0,1,0,1,33.0,1,0,0,0,1,1,1,TRECATE,33.0,33.0,33.0,33.0
2024-08,REG,S00260,arrivo,0,254.0,497,846.0,0,398,0,497,0,24,-592.0,1,0,74,0,0,24,4,SUSA,1.0,4.0,-2.0,-1.1935483870967742
2024-08,REG,S00260,partenza,0,708.0,503,734.0,0,271,0,503,1,30,-26.0,4,0,202,0,2,30,8,SUSA,3.8000000000000114,5.0,-1.0,-0.05168986083499
2024-08,REG,S00279,arrivo,0,308.0,181,113.0,0,72,0,181,0,16,195.0,1,0,90,0,1,16,3,CAVA CARBONARA,4.0,7.0,0.0,1.095505617977528
2024-08,REG,S00279,partenza,0,487.0,182,391.0,0,129,0,182,2,21,96.0,8,0,32,0,6,21,10,CAVA CARBONARA,5.900000000000006,12.799999999999956,-2.0,0.5274725274725275
2024-08,REG,S00314,arrivo,0,315.0,149,131.0,0,74,0,149,1,12,184.0,5,0,62,0,2,12,8,CASALE MONFERRATO,4.0,10.600000000000025,-0.5,1.2432432432432432
2024-08,REG,S00314,partenza,0,366.0,146,109.0,0,69,0,146,2,10,257.0,4,0,66,0,3,10,6,CASALE MONFERRATO,3.0,5.799999999999983,0.0,1.7724137931034483
2024-08,REG,S00403,arrivo,0,7.0,1,0.0,0,0,0,1,0,1,7.0,0,0,0,0,0,1,0,SANNAZZARO,7.0,7.0,7.0,7.0
2024-08,REG,S00403,partenza,0,4.0,1,0.0,0,0,0,1,0,0,4.0,0,0,1,0,0,0,0,SANNAZZARO,4.0,4.0,4.0,4.0
2024-08,REG,S00452,arrivo,0,594.0,224,154.0,0,65,0,224,0,24,440.0,5,0,134,0,4,24,9,TORINO LINGOTTO,5.0,6.899999999999977,2.0,1.973094170403588
2024-08,REG,S00452,partenza,0,350.0,174,157.0,0,66,0,174,0,17,193.0,5,0,91,0,3,17,6,TORINO LINGOTTO,4.0,8.0,1.0,1.1091954022988506
2024-08,REG,S00455,arrivo,0,407.0,254,13.0,0,13,0,254,0,9,394.0,2,0,232,0,0,9,4,TROFARELLO,3.0,4.0,1.0,1.5511811023622046
